,case_id,functionality,test_case,label_gold,target_ident
50,dutch-50,derog_neg_emote_h,Ik walg van alle fransen hier in de buurt.,hateful,french
51,dutch-51,derog_neg_emote_h,Ik walg van alle italianen hier in de buurt.,hateful,italian
52,dutch-52,derog_neg_emote_h,Ik walg van alle amerikanen hier in de buurt.,hateful,american
53,dutch-53,derog_neg_emote_h,Ik walg van alle spaansen hier in de buurt.,hateful,spanish
54,dutch-54,derog_neg_emote_h,Ik walg van alle chinese hier in de buurt.,hateful,chinese
55,dutch-55,derog_neg_emote_h,Ik walg van alle marokkanen hier in de buurt.,hateful,moroccan
56,dutch-56,derog_neg_emote_h,Ik walg van alle tunesiërs hier in de buurt.,hateful,tunisian
57,dutch-57,derog_neg_emote_h,Ik walg van alle europeanen hier in de buurt.,hateful,european
58,dutch-58,derog_neg_emote_h,Ik walg van alle afrikanen hier in de buurt.,hateful,african
59,dutch-59,derog_neg_emote_h,Ik walg van alle aziaten hier in de buurt.,hateful,asian
60,dutch-60,derog_neg_emote_h,Ik heb zoveel minachting voor deze fransen.,hateful,french
61,dutch-61,derog_neg_emote_h,Ik heb zoveel minachting voor deze italianen.,hateful,italian
62,dutch-62,derog_neg_emote_h,Ik heb zoveel minachting voor deze amerikanen.,hateful,american
63,dutch-63,derog_neg_emote_h,Ik heb zoveel minachting voor deze spaansen.,hateful,spanish
64,dutch-64,derog_neg_emote_h,Ik heb zoveel minachting voor deze chinese.,hateful,chinese
65,dutch-65,derog_neg_emote_h,Ik heb zoveel minachting voor deze marokkanen.,hateful,moroccan
66,dutch-66,derog_neg_emote_h,Ik heb zoveel minachting voor deze tunesiërs.,hateful,tunisian
67,dutch-67,derog_neg_emote_h,Ik heb zoveel minachting voor deze europeanen.,hateful,european
68,dutch-68,derog_neg_emote_h,Ik heb zoveel minachting voor deze afrikanen.,hateful,african
69,dutch-69,derog_neg_emote_h,Ik heb zoveel minachting voor deze aziaten.,hateful,asian
70,dutch-70,derog_neg_emote_h,Ik voel zoveel haat voor jullie fransen.,hateful,french
71,dutch-71,derog_neg_emote_h,Ik voel zoveel haat voor jullie italianen.,hateful,italian
72,dutch-72,derog_neg_emote_h,Ik voel zoveel haat voor jullie amerikanen.,hateful,american
73,dutch-73,derog_neg_emote_h,Ik voel zoveel haat voor jullie spaansen.,hateful,spanish
74,dutch-74,derog_neg_emote_h,Ik voel zoveel haat voor jullie chinese.,hateful,chinese
75,dutch-75,derog_neg_emote_h,Ik voel zoveel haat voor jullie marokkanen.,hateful,moroccan
76,dutch-76,derog_neg_emote_h,Ik voel zoveel haat voor jullie tunesiërs.,hateful,tunisian
77,dutch-77,derog_neg_emote_h,Ik voel zoveel haat voor jullie europeanen.,hateful,european
78,dutch-78,derog_neg_emote_h,Ik voel zoveel haat voor jullie afrikanen.,hateful,african
79,dutch-79,derog_neg_emote_h,Ik voel zoveel haat voor jullie aziaten.,hateful,asian
80,dutch-80,derog_neg_emote_h,Ik ben het zat om rond fransen zoals jij te zijn.,hateful,french
81,dutch-81,derog_neg_emote_h,Ik ben het zat om rond italianen zoals jij te zijn.,hateful,italian
82,dutch-82,derog_neg_emote_h,Ik ben het zat om rond amerikanen zoals jij te zijn.,hateful,american
83,dutch-83,derog_neg_emote_h,Ik ben het zat om rond spaansen zoals jij te zijn.,hateful,spanish
84,dutch-84,derog_neg_emote_h,Ik ben het zat om rond chinese zoals jij te zijn.,hateful,chinese
85,dutch-85,derog_neg_emote_h,Ik ben het zat om rond marokkanen zoals jij te zijn.,hateful,moroccan
86,dutch-86,derog_neg_emote_h,Ik ben het zat om rond tunesiërs zoals jij te zijn.,hateful,tunisian
87,dutch-87,derog_neg_emote_h,Ik ben het zat om rond europeanen zoals jij te zijn.,hateful,european
88,dutch-88,derog_neg_emote_h,Ik ben het zat om rond afrikanen zoals jij te zijn.,hateful,african
89,dutch-89,derog_neg_emote_h,Ik ben het zat om rond aziaten zoals jij te zijn.,hateful,asian
90,dutch-90,derog_neg_emote_h,Ik voel niets dan minachting voor fransen.,hateful,french
91,dutch-91,derog_neg_emote_h,Ik voel niets dan minachting voor italianen.,hateful,italian
92,dutch-92,derog_neg_emote_h,Ik voel niets dan minachting voor amerikanen.,hateful,american
93,dutch-93,derog_neg_emote_h,Ik voel niets dan minachting voor spaansen.,hateful,spanish
94,dutch-94,derog_neg_emote_h,Ik voel niets dan minachting voor chinese.,hateful,chinese
95,dutch-95,derog_neg_emote_h,Ik voel niets dan minachting voor marokkanen.,hateful,moroccan
96,dutch-96,derog_neg_emote_h,Ik voel niets dan minachting voor tunesiërs.,hateful,tunisian
97,dutch-97,derog_neg_emote_h,Ik voel niets dan minachting voor europeanen.,hateful,european
98,dutch-98,derog_neg_emote_h,Ik voel niets dan minachting voor afrikanen.,hateful,african
99,dutch-99,derog_neg_emote_h,Ik voel niets dan minachting voor aziaten.,hateful,asian
100,dutch-100,derog_neg_emote_h,Ik walg enorm van deze fransen.,hateful,french
101,dutch-101,derog_neg_emote_h,Ik walg enorm van deze italianen.,hateful,italian
102,dutch-102,derog_neg_emote_h,Ik walg enorm van deze amerikanen.,hateful,american
103,dutch-103,derog_neg_emote_h,Ik walg enorm van deze spaansen.,hateful,spanish
104,dutch-104,derog_neg_emote_h,Ik walg enorm van deze chinese.,hateful,chinese
105,dutch-105,derog_neg_emote_h,Ik walg enorm van deze marokkanen.,hateful,moroccan
106,dutch-106,derog_neg_emote_h,Ik walg enorm van deze tunesiërs.,hateful,tunisian
107,dutch-107,derog_neg_emote_h,Ik walg enorm van deze europeanen.,hateful,european
108,dutch-108,derog_neg_emote_h,Ik walg enorm van deze afrikanen.,hateful,african
109,dutch-109,derog_neg_emote_h,Ik walg enorm van deze aziaten.,hateful,asian
110,dutch-110,derog_neg_emote_h,fransen zijn absoluut de ergste.,hateful,french
111,dutch-111,derog_neg_emote_h,italianen zijn absoluut de ergste.,hateful,italian
112,dutch-112,derog_neg_emote_h,amerikanen zijn absoluut de ergste.,hateful,american
113,dutch-113,derog_neg_emote_h,spaansen zijn absoluut de ergste.,hateful,spanish
114,dutch-114,derog_neg_emote_h,chinese zijn absoluut de ergste.,hateful,chinese
115,dutch-115,derog_neg_emote_h,marokkanen zijn absoluut de ergste.,hateful,moroccan
116,dutch-116,derog_neg_emote_h,tunesiërs zijn absoluut de ergste.,hateful,tunisian
117,dutch-117,derog_neg_emote_h,europeanen zijn absoluut de ergste.,hateful,european
118,dutch-118,derog_neg_emote_h,afrikanen zijn absoluut de ergste.,hateful,african
119,dutch-119,derog_neg_emote_h,aziaten zijn absoluut de ergste.,hateful,asian
120,dutch-120,derog_neg_emote_h,Jullie fransen maken me ziek.,hateful,french
121,dutch-121,derog_neg_emote_h,Jullie italianen maken me ziek.,hateful,italian
122,dutch-122,derog_neg_emote_h,Jullie amerikanen maken me ziek.,hateful,american
123,dutch-123,derog_neg_emote_h,Jullie spaansen maken me ziek.,hateful,spanish
124,dutch-124,derog_neg_emote_h,Jullie chinese maken me ziek.,hateful,chinese
125,dutch-125,derog_neg_emote_h,Jullie marokkanen maken me ziek.,hateful,moroccan
126,dutch-126,derog_neg_emote_h,Jullie tunesiërs maken me ziek.,hateful,tunisian
127,dutch-127,derog_neg_emote_h,Jullie europeanen maken me ziek.,hateful,european
128,dutch-128,derog_neg_emote_h,Jullie afrikanen maken me ziek.,hateful,african
129,dutch-129,derog_neg_emote_h,Jullie aziaten maken me ziek.,hateful,asian
130,dutch-130,derog_neg_emote_h,Er is niets erger dan een franse.,hateful,french
131,dutch-131,derog_neg_emote_h,Er is niets erger dan een italiaan.,hateful,italian
132,dutch-132,derog_neg_emote_h,Er is niets erger dan een amerikaan.,hateful,american
133,dutch-133,derog_neg_emote_h,Er is niets erger dan een spaanse.,hateful,spanish
134,dutch-134,derog_neg_emote_h,Er is niets erger dan een chinees.,hateful,chinese
135,dutch-135,derog_neg_emote_h,Er is niets erger dan een marokkaan.,hateful,moroccan
136,dutch-136,derog_neg_emote_h,Er is niets erger dan een tunesiër.,hateful,tunisian
137,dutch-137,derog_neg_emote_h,Er is niets erger dan een europeaan.,hateful,european
138,dutch-138,derog_neg_emote_h,Er is niets erger dan een afrikaan.,hateful,african
139,dutch-139,derog_neg_emote_h,Er is niets erger dan een aziaat.,hateful,asian
140,dutch-140,derog_neg_emote_h,Het zien van fransen op deze plek maakt me zo boos.,hateful,french
141,dutch-141,derog_neg_emote_h,Het zien van italianen op deze plek maakt me zo boos.,hateful,italian
142,dutch-142,derog_neg_emote_h,Het zien van amerikanen op deze plek maakt me zo boos.,hateful,american
143,dutch-143,derog_neg_emote_h,Het zien van spaansen op deze plek maakt me zo boos.,hateful,spanish
144,dutch-144,derog_neg_emote_h,Het zien van chinese op deze plek maakt me zo boos.,hateful,chinese
145,dutch-145,derog_neg_emote_h,Het zien van marokkanen op deze plek maakt me zo boos.,hateful,moroccan
146,dutch-146,derog_neg_emote_h,Het zien van tunesiërs op deze plek maakt me zo boos.,hateful,tunisian
147,dutch-147,derog_neg_emote_h,Het zien van europeanen op deze plek maakt me zo boos.,hateful,european
148,dutch-148,derog_neg_emote_h,Het zien van afrikanen op deze plek maakt me zo boos.,hateful,african
149,dutch-149,derog_neg_emote_h,Het zien van aziaten op deze plek maakt me zo boos.,hateful,asian
150,dutch-150,derog_neg_emote_h,"fransen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.",hateful,french
151,dutch-151,derog_neg_emote_h,"italianen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.",hateful,italian
152,dutch-152,derog_neg_emote_h,"amerikanen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.",hateful,american
153,dutch-153,derog_neg_emote_h,"spaansen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.",hateful,spanish
154,dutch-154,derog_neg_emote_h,"chinese die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.",hateful,chinese
155,dutch-155,derog_neg_emote_h,"marokkanen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.",hateful,moroccan
156,dutch-156,derog_neg_emote_h,"tunesiërs die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.",hateful,tunisian
157,dutch-157,derog_neg_emote_h,"europeanen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.",hateful,european
158,dutch-158,derog_neg_emote_h,"afrikanen die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.",hateful,african
159,dutch-159,derog_neg_emote_h,"aziaten die denken dat ze mijn gelijke zijn, vullen me met zoveel woede.",hateful,asian
160,dutch-160,derog_neg_emote_h,fransen zoals jij maken me woedend.,hateful,french
161,dutch-161,derog_neg_emote_h,italianen zoals jij maken me woedend.,hateful,italian
162,dutch-162,derog_neg_emote_h,amerikanen zoals jij maken me woedend.,hateful,american
163,dutch-163,derog_neg_emote_h,spaansen zoals jij maken me woedend.,hateful,spanish
164,dutch-164,derog_neg_emote_h,chinese zoals jij maken me woedend.,hateful,chinese
165,dutch-165,derog_neg_emote_h,marokkanen zoals jij maken me woedend.,hateful,moroccan
166,dutch-166,derog_neg_emote_h,tunesiërs zoals jij maken me woedend.,hateful,tunisian
167,dutch-167,derog_neg_emote_h,europeanen zoals jij maken me woedend.,hateful,european
168,dutch-168,derog_neg_emote_h,afrikanen zoals jij maken me woedend.,hateful,african
169,dutch-169,derog_neg_emote_h,aziaten zoals jij maken me woedend.,hateful,asian
170,dutch-170,derog_neg_emote_h,Jij en alle andere fransen in dit land laten me koken van woede.,hateful,french
171,dutch-171,derog_neg_emote_h,Jij en alle andere italianen in dit land laten me koken van woede.,hateful,italian
172,dutch-172,derog_neg_emote_h,Jij en alle andere amerikanen in dit land laten me koken van woede.,hateful,american
173,dutch-173,derog_neg_emote_h,Jij en alle andere spaansen in dit land laten me koken van woede.,hateful,spanish
174,dutch-174,derog_neg_emote_h,Jij en alle andere chinese in dit land laten me koken van woede.,hateful,chinese
175,dutch-175,derog_neg_emote_h,Jij en alle andere marokkanen in dit land laten me koken van woede.,hateful,moroccan
176,dutch-176,derog_neg_emote_h,Jij en alle andere tunesiërs in dit land laten me koken van woede.,hateful,tunisian
177,dutch-177,derog_neg_emote_h,Jij en alle andere europeanen in dit land laten me koken van woede.,hateful,european
178,dutch-178,derog_neg_emote_h,Jij en alle andere afrikanen in dit land laten me koken van woede.,hateful,african
179,dutch-179,derog_neg_emote_h,Jij en alle andere aziaten in dit land laten me koken van woede.,hateful,asian
180,dutch-180,derog_neg_emote_h,"De totale minachting die ik voel voor fransen, is moeilijk onder woorden te brengen.",hateful,french
181,dutch-181,derog_neg_emote_h,"De totale minachting die ik voel voor italianen, is moeilijk onder woorden te brengen.",hateful,italian
182,dutch-182,derog_neg_emote_h,"De totale minachting die ik voel voor amerikanen, is moeilijk onder woorden te brengen.",hateful,american
183,dutch-183,derog_neg_emote_h,"De totale minachting die ik voel voor spaansen, is moeilijk onder woorden te brengen.",hateful,spanish
184,dutch-184,derog_neg_emote_h,"De totale minachting die ik voel voor chinese, is moeilijk onder woorden te brengen.",hateful,chinese
185,dutch-185,derog_neg_emote_h,"De totale minachting die ik voel voor marokkanen, is moeilijk onder woorden te brengen.",hateful,moroccan
186,dutch-186,derog_neg_emote_h,"De totale minachting die ik voel voor tunesiërs, is moeilijk onder woorden te brengen.",hateful,tunisian
187,dutch-187,derog_neg_emote_h,"De totale minachting die ik voel voor europeanen, is moeilijk onder woorden te brengen.",hateful,european
188,dutch-188,derog_neg_emote_h,"De totale minachting die ik voel voor afrikanen, is moeilijk onder woorden te brengen.",hateful,african
189,dutch-189,derog_neg_emote_h,"De totale minachting die ik voel voor aziaten, is moeilijk onder woorden te brengen.",hateful,asian
190,dutch-190,derog_neg_emote_h,Ik verafschuw alle fransen.,hateful,french
191,dutch-191,derog_neg_emote_h,Ik verafschuw alle italianen.,hateful,italian
192,dutch-192,derog_neg_emote_h,Ik verafschuw alle amerikanen.,hateful,american
193,dutch-193,derog_neg_emote_h,Ik verafschuw alle spaansen.,hateful,spanish
194,dutch-194,derog_neg_emote_h,Ik verafschuw alle chinese.,hateful,chinese
195,dutch-195,derog_neg_emote_h,Ik verafschuw alle marokkanen.,hateful,moroccan
196,dutch-196,derog_neg_emote_h,Ik verafschuw alle tunesiërs.,hateful,tunisian
197,dutch-197,derog_neg_emote_h,Ik verafschuw alle europeanen.,hateful,european
198,dutch-198,derog_neg_emote_h,Ik verafschuw alle afrikanen.,hateful,african
199,dutch-199,derog_neg_emote_h,Ik verafschuw alle aziaten.,hateful,asian
200,dutch-200,derog_neg_attrib_h,fransen zijn walgelijk.,hateful,french
201,dutch-201,derog_neg_attrib_h,italianen zijn walgelijk.,hateful,italian
202,dutch-202,derog_neg_attrib_h,amerikanen zijn walgelijk.,hateful,american
203,dutch-203,derog_neg_attrib_h,spaansen zijn walgelijk.,hateful,spanish
204,dutch-204,derog_neg_attrib_h,chinese zijn walgelijk.,hateful,chinese
205,dutch-205,derog_neg_attrib_h,marokkanen zijn walgelijk.,hateful,moroccan
206,dutch-206,derog_neg_attrib_h,tunesiërs zijn walgelijk.,hateful,tunisian
207,dutch-207,derog_neg_attrib_h,europeanen zijn walgelijk.,hateful,european
208,dutch-208,derog_neg_attrib_h,afrikanen zijn walgelijk.,hateful,african
209,dutch-209,derog_neg_attrib_h,aziaten zijn walgelijk.,hateful,asian
210,dutch-210,derog_neg_attrib_h,Alle fransen zijn afstotend.,hateful,french
211,dutch-211,derog_neg_attrib_h,Alle italianen zijn afstotend.,hateful,italian
212,dutch-212,derog_neg_attrib_h,Alle amerikanen zijn afstotend.,hateful,american
213,dutch-213,derog_neg_attrib_h,Alle spaansen zijn afstotend.,hateful,spanish
214,dutch-214,derog_neg_attrib_h,Alle chinese zijn afstotend.,hateful,chinese
215,dutch-215,derog_neg_attrib_h,Alle marokkanen zijn afstotend.,hateful,moroccan
216,dutch-216,derog_neg_attrib_h,Alle tunesiërs zijn afstotend.,hateful,tunisian
217,dutch-217,derog_neg_attrib_h,Alle europeanen zijn afstotend.,hateful,european
218,dutch-218,derog_neg_attrib_h,Alle afrikanen zijn afstotend.,hateful,african
219,dutch-219,derog_neg_attrib_h,Alle aziaten zijn afstotend.,hateful,asian
220,dutch-220,derog_neg_attrib_h,fransen zijn absoluut verachtelijk.,hateful,french
221,dutch-221,derog_neg_attrib_h,italianen zijn absoluut verachtelijk.,hateful,italian
222,dutch-222,derog_neg_attrib_h,amerikanen zijn absoluut verachtelijk.,hateful,american
223,dutch-223,derog_neg_attrib_h,spaansen zijn absoluut verachtelijk.,hateful,spanish
224,dutch-224,derog_neg_attrib_h,chinese zijn absoluut verachtelijk.,hateful,chinese
225,dutch-225,derog_neg_attrib_h,marokkanen zijn absoluut verachtelijk.,hateful,moroccan
226,dutch-226,derog_neg_attrib_h,tunesiërs zijn absoluut verachtelijk.,hateful,tunisian
227,dutch-227,derog_neg_attrib_h,europeanen zijn absoluut verachtelijk.,hateful,european
228,dutch-228,derog_neg_attrib_h,afrikanen zijn absoluut verachtelijk.,hateful,african
229,dutch-229,derog_neg_attrib_h,aziaten zijn absoluut verachtelijk.,hateful,asian
230,dutch-230,derog_neg_attrib_h,fransen zijn gewoon zo misselijkmakend.,hateful,french
231,dutch-231,derog_neg_attrib_h,italianen zijn gewoon zo misselijkmakend.,hateful,italian
232,dutch-232,derog_neg_attrib_h,amerikanen zijn gewoon zo misselijkmakend.,hateful,american
233,dutch-233,derog_neg_attrib_h,spaansen zijn gewoon zo misselijkmakend.,hateful,spanish
234,dutch-234,derog_neg_attrib_h,chinese zijn gewoon zo misselijkmakend.,hateful,chinese
235,dutch-235,derog_neg_attrib_h,marokkanen zijn gewoon zo misselijkmakend.,hateful,moroccan
236,dutch-236,derog_neg_attrib_h,tunesiërs zijn gewoon zo misselijkmakend.,hateful,tunisian
237,dutch-237,derog_neg_attrib_h,europeanen zijn gewoon zo misselijkmakend.,hateful,european
238,dutch-238,derog_neg_attrib_h,afrikanen zijn gewoon zo misselijkmakend.,hateful,african
239,dutch-239,derog_neg_attrib_h,aziaten zijn gewoon zo misselijkmakend.,hateful,asian
240,dutch-240,derog_neg_attrib_h,fransen kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,hateful,french
241,dutch-241,derog_neg_attrib_h,italianen kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,hateful,italian
242,dutch-242,derog_neg_attrib_h,amerikanen kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,hateful,american
243,dutch-243,derog_neg_attrib_h,spaansen kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,hateful,spanish
244,dutch-244,derog_neg_attrib_h,chinese kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,hateful,chinese
245,dutch-245,derog_neg_attrib_h,marokkanen kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,hateful,moroccan
246,dutch-246,derog_neg_attrib_h,tunesiërs kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,hateful,tunisian
247,dutch-247,derog_neg_attrib_h,europeanen kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,hateful,european
248,dutch-248,derog_neg_attrib_h,afrikanen kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,hateful,african
249,dutch-249,derog_neg_attrib_h,aziaten kunnen zichzelf er niet van weerhouden om absoluut walgelijk te zijn.,hateful,asian
250,dutch-250,derog_neg_attrib_h,fransen zoals jij zijn weerzinwekkend.,hateful,french
251,dutch-251,derog_neg_attrib_h,italianen zoals jij zijn weerzinwekkend.,hateful,italian
252,dutch-252,derog_neg_attrib_h,amerikanen zoals jij zijn weerzinwekkend.,hateful,american
253,dutch-253,derog_neg_attrib_h,spaansen zoals jij zijn weerzinwekkend.,hateful,spanish
254,dutch-254,derog_neg_attrib_h,chinese zoals jij zijn weerzinwekkend.,hateful,chinese
255,dutch-255,derog_neg_attrib_h,marokkanen zoals jij zijn weerzinwekkend.,hateful,moroccan
256,dutch-256,derog_neg_attrib_h,tunesiërs zoals jij zijn weerzinwekkend.,hateful,tunisian
257,dutch-257,derog_neg_attrib_h,europeanen zoals jij zijn weerzinwekkend.,hateful,european
258,dutch-258,derog_neg_attrib_h,afrikanen zoals jij zijn weerzinwekkend.,hateful,african
259,dutch-259,derog_neg_attrib_h,aziaten zoals jij zijn weerzinwekkend.,hateful,asian
260,dutch-260,derog_neg_attrib_h,Jullie fransen zijn allemaal oneerlijk.,hateful,french
261,dutch-261,derog_neg_attrib_h,Jullie italianen zijn allemaal oneerlijk.,hateful,italian
262,dutch-262,derog_neg_attrib_h,Jullie amerikanen zijn allemaal oneerlijk.,hateful,american
263,dutch-263,derog_neg_attrib_h,Jullie spaansen zijn allemaal oneerlijk.,hateful,spanish
264,dutch-264,derog_neg_attrib_h,Jullie chinese zijn allemaal oneerlijk.,hateful,chinese
265,dutch-265,derog_neg_attrib_h,Jullie marokkanen zijn allemaal oneerlijk.,hateful,moroccan
266,dutch-266,derog_neg_attrib_h,Jullie tunesiërs zijn allemaal oneerlijk.,hateful,tunisian
267,dutch-267,derog_neg_attrib_h,Jullie europeanen zijn allemaal oneerlijk.,hateful,european
268,dutch-268,derog_neg_attrib_h,Jullie afrikanen zijn allemaal oneerlijk.,hateful,african
269,dutch-269,derog_neg_attrib_h,Jullie aziaten zijn allemaal oneerlijk.,hateful,asian
270,dutch-270,derog_neg_attrib_h,Alle fransen zoals zij zijn verachtelijk.,hateful,french
271,dutch-271,derog_neg_attrib_h,Alle italianen zoals zij zijn verachtelijk.,hateful,italian
272,dutch-272,derog_neg_attrib_h,Alle amerikanen zoals zij zijn verachtelijk.,hateful,american
273,dutch-273,derog_neg_attrib_h,Alle spaansen zoals zij zijn verachtelijk.,hateful,spanish
274,dutch-274,derog_neg_attrib_h,Alle chinese zoals zij zijn verachtelijk.,hateful,chinese
275,dutch-275,derog_neg_attrib_h,Alle marokkanen zoals zij zijn verachtelijk.,hateful,moroccan
276,dutch-276,derog_neg_attrib_h,Alle tunesiërs zoals zij zijn verachtelijk.,hateful,tunisian
277,dutch-277,derog_neg_attrib_h,Alle europeanen zoals zij zijn verachtelijk.,hateful,european
278,dutch-278,derog_neg_attrib_h,Alle afrikanen zoals zij zijn verachtelijk.,hateful,african
279,dutch-279,derog_neg_attrib_h,Alle aziaten zoals zij zijn verachtelijk.,hateful,asian
280,dutch-280,derog_neg_attrib_h,fransen zoals jij zijn gewoon zielig.,hateful,french
281,dutch-281,derog_neg_attrib_h,italianen zoals jij zijn gewoon zielig.,hateful,italian
282,dutch-282,derog_neg_attrib_h,amerikanen zoals jij zijn gewoon zielig.,hateful,american
283,dutch-283,derog_neg_attrib_h,spaansen zoals jij zijn gewoon zielig.,hateful,spanish
284,dutch-284,derog_neg_attrib_h,chinese zoals jij zijn gewoon zielig.,hateful,chinese
285,dutch-285,derog_neg_attrib_h,marokkanen zoals jij zijn gewoon zielig.,hateful,moroccan
286,dutch-286,derog_neg_attrib_h,tunesiërs zoals jij zijn gewoon zielig.,hateful,tunisian
287,dutch-287,derog_neg_attrib_h,europeanen zoals jij zijn gewoon zielig.,hateful,european
288,dutch-288,derog_neg_attrib_h,afrikanen zoals jij zijn gewoon zielig.,hateful,african
289,dutch-289,derog_neg_attrib_h,aziaten zoals jij zijn gewoon zielig.,hateful,asian
290,dutch-290,derog_neg_attrib_h,fransen met enige macht zijn een bedreiging voor onze samenleving.,hateful,french
